No.	FileHandle	SoluteName	Formula	Subset	Charge	Level1	Level2	Level3	Solvent	DeltaGsolv	type	eps	n	alpha	beta	gamma	phi**2	psi**2	beta**2	H	C	HC	CC	CC2	N	HN	HN2	CN	NC	NC2	NC3	O	HO	HO2	OC	CO2	ON	OO	F	Cl	Br	I	FC	ClC	BrC	IC	Si	OSi	P	HP	OP	S	HS	OS	SP	SS	TotalArea
2438	test1058	4-amino-4'-nitroazobenzene	H10C12N4O2	[c]	0	4	3	0	water	-11.2	abs	78.36	1.3328	0.82	0.35	103.62	0	0	0.1225	115.477	108.995	60.634	146.227	0	34.945	18.173	0	11.508	43.499	0	0	48.746	0	0	0	0	29.296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308.164
2439	test1059	1-amino-4-anilinoanthraquinone	H14C20N2O2	[c]	0	4	3	0	water	-7.4	abs	78.36	1.3328	0.82	0.35	103.62	0	0	0.1225	152.584	165.218	85.916	234.609	0	14.848	17.973	0	7.98	27.207	0	0	32.952	0.001	0	20.205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	365.602
2440	test1060	"1,4,5,8-tetraminoanthraquinone"	H12C14N4O2	[c]	0	4	3	0	water	-8.9	abs	78.36	1.3328	0.82	0.35	103.62	0	0	0.1225	125.955	104.438	30.908	153.03	0	41.444	56.285	0	12.33	52.257	0	0	25.533	0	0	15.158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297.37
2441	test1061	1-amino-anthraquinone	H9C14N1O2	[c]	0	4	3	0	water	-8	abs	78.36	1.3328	0.82	0.35	103.62	0	0	0.1225	101.435	117.251	54.906	170.263	0	10.207	14.249	0	3.128	12.887	0	0	36.72	0	0	23.066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265.614
2442	test1063	"(2-dimethylamino-5,6-dimethyl-pyrimidin-4-yl)N,N-dimethylcarbamate(pirimor,pirimicarb)"	H18C11N4O2	[c]	0	4	3	0	water	-9.4	abs	78.36	1.3328	0.82	0.35	103.62	0	0	0.1225	201.872	86.996	136.047	33.017	0	22.123	0	0	58.687	119.131	6.182	0	26.066	0	0	14.967	7.404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337.057
2443	test2001	acetylsalicylicacid	H8C9O4	[d]	0	2	9	0	water	-9.94	abs	78.36	1.3328	0.82	0.35	103.62	0	0	0.1225	95.691	73.57	56.085	86.137	0	0	0	0	0	0	0	0	62.985	9.079	0	32.999	11.998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232.246
2444	test2003	butylparaben	H14C11O3	[d]	0	2	9	0	water	-8.72	abs	78.36	1.3328	0.82	0.35	103.62	0	0	0.1225	161.78	79.932	100.983	95.91	0	0	0	0	0	0	0	0	46.455	8.587	0	20.361	7.697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288.167
2445	test2004	caffeine	H10C8N4O2	[d]	0	4	3	0	water	-12.64	abs	78.36	1.3328	0.82	0.35	103.62	0	0	0.1225	112.968	72.138	76.292	18.743	0	20.8	0	0	72.436	109.38	3.788	0	38.582	0	0	24.323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244.488
2446	test2006	6-chlorouracil	H3C4N2O2CL1	[d]	0	9	3	0	water	-15.83	abs	78.36	1.3328	0.82	0.35	103.62	0	0	0.1225	37.132	35.129	8.305	23.944	0	10.512	17.423	0	24.103	35.409	7.67	0	50.962	0	0	32.746	0	0	0	0	38.677	0	0	0	24.966	0	0	0	0	0	0	0	0	0	0	0	0	172.412
2447	test2007	cyanuricacid	H3C3N3O3	[d]	0	4	3	0	water	-18.06	abs	78.36	1.3328	0.82	0.35	103.62	0	0	0.1225	38.901	28.601	0	0	0	15.724	27.227	0	51.771	55.436	15.381	0	76.337	0	0	49.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159.562
2448	test2010	diflunisal	H8C13O3F2	[d]	0	9	1	0	water	-9.4	abs	78.36	1.3328	0.82	0.35	103.62	0	0	0.1225	88.718	102.207	43.504	140.755	0	0	0	0	0	0	0	0	51.693	17.432	0	22.786	8.439	0	0	44.229	0	0	0	30.439	0	0	0	0	0	0	0	0	0	0	0	0	0	286.846
2449	test2011	ethylparaben	H10C9O3	[d]	0	2	9	0	water	-9.2	abs	78.36	1.3328	0.82	0.35	103.62	0	0	0.1225	117.83	74.936	71.442	88.963	0	0	0	0	0	0	0	0	46.516	8.582	0	20.382	7.693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239.283
2450	test2013	flurbiprofen(racemic)	H13C15O2F1	[d]	0	9	1	0	water	-8.42	abs	78.36	1.3328	0.82	0.35	103.62	0	0	0.1225	146.143	111.666	90.042	148.76	0	0	0	0	0	0	0	0	38.535	9.201	0	19.209	5.33	0	0	19.793	0	0	0	13.601	0	0	0	0	0	0	0	0	0	0	0	0	0	316.137
2451	test2015	hexachlorobenzene	C6CL6	[d]	0	6	3	0	water	-2.33	abs	78.36	1.3328	0.82	0.35	103.62	0	0	0.1225	0	35.579	0	47.592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202.789	0	0	0	131.075	0	0	0	0	0	0	0	0	0	0	0	0	238.368
2452	test2017	ibuprofen(racemic)	H18C13O2	[d]	0	2	9	0	water	-7	abs	78.36	1.3328	0.82	0.35	103.62	0	0	0.1225	197.495	75.235	124.433	84.746	0	0	0	0	0	0	0	0	38.623	9.188	0	19.178	5.349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311.353
2453	test2018	5-iodouracil	H3C4N2O2I1	[d]	0	15	0	0	water	-18.72	abs	78.36	1.3328	0.82	0.35	103.62	0	0	0.1225	38.267	34.792	8.191	20.567	0	10.533	18.317	0	26.181	35.965	7.678	0	48.768	0	0	31.378	0	0	0	0	0	0	51.535	0	0	0	35.979	0	0	0	0	0	0	0	0	0	0	183.895
2454	test2019	ketoprofen(racemic)	H14C16O3	[d]	0	2	9	0	water	-10.78	abs	78.36	1.3328	0.82	0.35	103.62	0	0	0.1225	152.219	120.791	94.18	159.475	0	0	0	0	0	0	0	0	55.354	9.179	0	30.005	6.299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328.364
2455	test2020	methylparaben	H8C8O3	[d]	0	2	9	0	water	-9.51	abs	78.36	1.3328	0.82	0.35	103.62	0	0	0.1225	93.298	71.827	54.932	80.617	0	0	0	0	0	0	0	0	48.29	8.585	0	20.942	7.706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213.416
2456	test2021	naproxen	H14C14O3	[d]	0	2	9	0	water	-10.21	abs	78.36	1.3328	0.82	0.35	103.62	0	0	0.1225	155.343	102.119	96.172	124.045	0	0	0	0	0	0	0	0	50.883	9.176	0	22.289	5.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308.345
2457	test2022	4-nitroaniline	H6C6N2O2	[d]	0	4	3	0	water	-9.45	abs	78.36	1.3328	0.82	0.35	103.62	0	0	0.1225	70.092	54.415	29.897	73.029	0	14.694	18.182	0	5.79	18.394	0	0	48.84	0	0	0	0	29.294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188.041
2458	test2023	octafluorocyclobutane	C4F8	[d]	0	5	1	0	water	3.43	abs	78.36	1.3328	0.82	0.35	103.62	0	0	0.1225	0	6.313	0	7.517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167.916	0	0	0	116.129	0	0	0	0	0	0	0	0	0	0	0	0	0	174.23
2459	test2024	pentachloronitrobenzene	C6N1O2CL5	[d]	0	9	3	0	water	-5.22	abs	78.36	1.3328	0.82	0.35	103.62	0	0	0.1225	0	33.483	0	44.857	0	0.641	0	0	1.62	0.773	0	0	50.575	0	0	0	0	30.562	0	0	168.961	0	0	0	109.403	0	0	0	0	0	0	0	0	0	0	0	0	253.659
2460	test2025	phthalimide	H5C8N1O2	[d]	0	4	3	0	water	-9.61	abs	78.36	1.3328	0.82	0.35	103.62	0	0	0.1225	64.534	72.385	34.064	91.815	0	5.916	9.953	0	7.867	19.037	5.754	0	51.05	0	0	33.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193.885
2461	test2026	propylparaben	H12C10O3	[d]	0	2	9	0	water	-9.37	abs	78.36	1.3328	0.82	0.35	103.62	0	0	0.1225	139.962	77.303	86.323	92.721	0	0	0	0	0	0	0	0	46.47	8.58	0	20.338	7.692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263.734
2462	test2027	sulfolane	H8C4O2S1	[d]	0	10	7	0	water	-8.61	abs	78.36	1.3328	0.82	0.35	103.62	0	0	0.1225	96.425	19.482	65.032	17.66	0	0	0	0	0	0	0	0	49.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.701	0.992	29.372	0	0	169.208
2463	test2029	trimethylorthotrifluoroacetate	H9C5O3F3	[d]	0	9	1	0	water	-0.8	abs	78.36	1.3328	0.82	0.35	103.62	0	0	0.1225	98.095	29.413	66.172	0.302	0	0	0	0	0	0	0	0	23.398	0	0	3.461	0.011	0	0	57.526	0	0	0	39.704	0	0	0	0	0	0	0	0	0	0	0	0	0	208.432
2464	test3001	paracetamol	H9C8N1O2	[f]	0	4	3	0	water	-14.83	abs	78.36	1.3328	0.82	0.35	103.62	0	0	0.1225	100.92	72.571	53.814	84.487	0	5.151	6.47	0	6.547	16.172	2.529	0	38.835	8.607	0	17.094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217.477
2465	test3002	N-(3-hydroxyphenyl)acetamide	H9C8N1O2	[f]	0	4	3	0	water	-13.93	abs	78.36	1.3328	0.82	0.35	103.62	0	0	0.1225	102.055	72.036	54.388	84.149	0	5.058	6.699	0	6.602	15.878	2.478	0	38.654	8.579	0	17.287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217.803
2466	test3003	fenbufen	H14C16O3	[f]	0	2	9	0	water	-12.75	abs	78.36	1.3328	0.82	0.35	103.62	0	0	0.1225	152.335	123.726	95.103	168.989	0	0	0	0	0	0	0	0	61.811	8.259	0	33.098	8.029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337.871
2467	test3004	N-(2-hydroxyphenyl)acetamide	H9C8N1O2	[f]	0	4	3	0	water	-11.61	abs	78.36	1.3328	0.82	0.35	103.62	0	0	0.1225	101.05	73.662	55.302	85.97	0	5.086	5.022	0	6.592	15.983	2.495	0	35.419	8.615	0	15.831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215.217
2468	test3005	phenacetin	H13C10N1O2	[f]	0	4	3	0	water	-10.91	abs	78.36	1.3328	0.82	0.35	103.62	0	0	0.1225	145.659	83.927	92.089	90.315	0	5.151	6.455	0	6.536	16.176	2.529	0	31.244	0	0	15.662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265.981
2469	test3007	2-methoxybenzoicacid	H8C8O3	[f]	0	2	9	0	water	-10.32	abs	78.36	1.3328	0.82	0.35	103.62	0	0	0.1225	92.245	71.444	53.79	80.439	0	0	0	0	0	0	0	0	45.179	9.004	0	21.681	8.392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208.868
2470	test3014	4-methoxybenzoicacid	H8C8O3	[f]	0	2	9	0	water	-9.15	abs	78.36	1.3328	0.82	0.35	103.62	0	0	0.1225	90.269	70.355	52.36	78.931	0	0	0	0	0	0	0	0	50.778	9.103	0	22.937	8.391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211.402
2471	test3015	3-methoxybenzoicacid	H8C8O3	[f]	0	2	9	0	water	-8.93	abs	78.36	1.3328	0.82	0.35	103.62	0	0	0.1225	90.413	70.272	52.43	78.799	0	0	0	0	0	0	0	0	50.752	9.132	0	22.857	8.428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211.437
2472	test3019	tolfenamicacid	H12C14N1O2CL1	[f]	0	9	1	0	water	-6.71	abs	78.36	1.3328	0.82	0.35	103.62	0	0	0.1225	125.257	113.777	74.296	147.89	0	3.318	1.916	0	5.073	10.203	0	0	34.634	9.016	0	16.968	8.303	0	0	0	35.536	0	0	0	22.527	0	0	0	0	0	0	0	0	0	0	0	0	312.522
2473	test3020	diclofenacacid	H11C14N1O2CL2	[f]	0	9	3	0	water	-6.3	abs	78.36	1.3328	0.82	0.35	103.62	0	0	0.1225	110.69	104.225	69.322	136.684	0	1.049	3.94	0	3.154	3.192	0	0	42.897	1.828	0	22.604	7.48	0	0	0	65.855	0	0	0	42.045	0	0	0	0	0	0	0	0	0	0	0	0	324.716
2474	test3021	flufenamicacid	H10C14N1O2F3	[f]	0	9	3	0	water	-5.68	abs	78.36	1.3328	0.82	0.35	103.62	0	0	0.1225	104.28	105.181	60.344	140.353	0	2.008	7.398	0	3.331	6.098	0	0	41.37	3.224	0	21.704	7.543	0	0	64.979	0	0	0	44.717	0	0	0	0	0	0	0	0	0	0	0	0	0	317.817
2475	test4001	iodobenzene	H5C6I1	[e]	0	15	0	0	water	-1.73	abs	78.36	1.3328	0.82	0.35	103.62	0	0	0.1225	62.452	58.755	42.279	78.867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.406	0	0	0	36.128	0	0	0	0	0	0	0	0	0	0	173.613
2476	test4002	diiodomethane	H2C1I2	[e]	0	15	0	0	water	-2.49	abs	78.36	1.3328	0.82	0.35	103.62	0	0	0.1225	24.203	5.352	16.395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106.976	0	0	0	72.67	0	0	0	0	0	0	0	0	0	0	136.531
2477	test4003	iodomethane	H3C1I1	[e]	0	15	0	0	water	-0.89	abs	78.36	1.3328	0.82	0.35	103.62	0	0	0.1225	37.624	11.357	25.458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.273	0	0	0	37.367	0	0	0	0	0	0	0	0	0	0	104.254
2478	test4004	iodoethane	H5C2I1	[e]	0	15	0	0	water	-0.72	abs	78.36	1.3328	0.82	0.35	103.62	0	0	0.1225	61.983	14.173	41.83	8.788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.155	0	0	0	35.596	0	0	0	0	0	0	0	0	0	0	129.312
2479	test4006	1-iodopropane	H7C3I1	[e]	0	15	0	0	water	-0.59	abs	78.36	1.3328	0.82	0.35	103.62	0	0	0.1225	84.317	16.488	56.847	12.331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.033	0	0	0	35.573	0	0	0	0	0	0	0	0	0	0	153.838
2480	test4007	1-iodobutane	H9C4I1	[e]	0	15	0	0	water	-0.25	abs	78.36	1.3328	0.82	0.35	103.62	0	0	0.1225	105.975	19.114	71.405	15.558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.081	0	0	0	35.625	0	0	0	0	0	0	0	0	0	0	178.17
2481	test4008	1-iodopentane	H11C5I1	[e]	0	15	0	0	water	-0.12	abs	78.36	1.3328	0.82	0.35	103.62	0	0	0.1225	125.15	21.52	84.303	18.822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.07	0	0	0	35.587	0	0	0	0	0	0	0	0	0	0	199.74
2482	test4009	2-iodopropane	H7C3I1	[e]	0	15	0	0	water	-0.46	abs	78.36	1.3328	0.82	0.35	103.62	0	0	0.1225	83.368	17.246	56.189	11.515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.773	0	0	0	33.63	0	0	0	0	0	0	0	0	0	0	151.386
2483	0008noc	n-octane	H18C8	[g]	0	2	1	1	xylene	-5.29	abs	2.3879	1.4995	0	0.16	41.38	0.5625	0	0.0256	207.769	36.077	139.807	33.185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243.846
2484	0036tol	toluene	H8C7	[g]	0	2	1	6	xylene	-5.06	abs	2.3879	1.4995	0	0.16	41.38	0.5625	0	0.0256	98.561	67.889	66.586	87.814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166.45
2485	0044met	methanol	H4C1O1	[g]	0	2	2	1	xylene	-1.73	abs	2.3879	1.4995	0	0.16	41.38	0.5625	0	0.0256	52.775	11.719	26.292	0	0	0	0	0	0	0	0	0	19.815	9.816	0	0.055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.309
2486	0045eth	ethanol	H6C2O1	[g]	0	2	2	1	xylene	-3.42	abs	2.3879	1.4995	0	0.16	41.38	0.5625	0	0.0256	77.419	14.671	42.861	9.102	0	0	0	0	0	0	0	0	18.095	9.835	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110.185
2487	0047pro	1-propanol	H8C3O1	[g]	0	2	2	1	xylene	-3.57	abs	2.3879	1.4995	0	0.16	41.38	0.5625	0	0.0256	99.3	17.234	57.569	12.949	0	0	0	0	0	0	0	0	18.022	9.837	0	0.011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134.556
2488	0049but	1-butanol	H10C4O1	[g]	0	2	2	1	xylene	-4.17	abs	2.3879	1.4995	0	0.16	41.38	0.5625	0	0.0256	121.113	19.833	72.23	16.122	0	0	0	0	0	0	0	0	18.032	9.834	0	0.012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158.978
2489	0052pen	1-pentanol	H12C5O1	[g]	0	2	2	1	xylene	-4.72	abs	2.3879	1.4995	0	0.16	41.38	0.5625	0	0.0256	141.224	22.687	86.487	19.584	0	0	0	0	0	0	0	0	19.012	9.06	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182.924
2490	0053phe	phenol	H6C6O1	[g]	0	2	2	2	xylene	-6.83	abs	2.3879	1.4995	0	0.16	41.38	0.5625	0	0.0256	74.866	60.488	42.537	81.184	0	0	0	0	0	0	0	0	18.392	8.575	0	4.305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153.746
2491	0054hex	1-hexanol	H14C6O1	[g]	0	2	2	1	xylene	-5.85	abs	2.3879	1.4995	0	0.16	41.38	0.5625	0	0.0256	162.885	25.384	101.054	22.886	0	0	0	0	0	0	0	0	19.013	9.054	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207.282
2492	0055ocr	o-cresol	H8C7O1	[g]	0	2	2	2	xylene	-7.25	abs	2.3879	1.4995	0	0.16	41.38	0.5625	0	0.0256	96.156	63.514	56.868	82.409	0	0	0	0	0	0	0	0	15.657	8.542	0	3.438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175.327
2493	0056mcr	m-cresol	H8C7O1	[g]	0	2	2	2	xylene	-6.32	abs	2.3879	1.4995	0	0.16	41.38	0.5625	0	0.0256	96.138	62.885	56.85	81.215	0	0	0	0	0	0	0	0	18.419	8.543	0	4.237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177.442
2494	0057pcr	p-cresol	H8C7O1	[g]	0	2	2	2	xylene	-7.18	abs	2.3879	1.4995	0	0.16	41.38	0.5625	0	0.0256	96.461	62.796	57.007	81.107	0	0	0	0	0	0	0	0	18.429	8.595	0	4.172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177.686
2495	0058hep	1-heptanol	H16C7O1	[g]	0	2	2	1	xylene	-6.74	abs	2.3879	1.4995	0	0.16	41.38	0.5625	0	0.0256	184.583	28.065	115.633	26.186	0	0	0	0	0	0	0	0	19.012	9.061	0	0.029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231.66
2496	0062dio	"1,4-dioxane"	H8C4O2	[g]	0	2	3	0	xylene	-4.86	abs	2.3879	1.4995	0	0.16	41.38	0.5625	0	0.0256	97.289	20.715	65.452	12.801	0	0	0	0	0	0	0	0	28.312	0	0	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146.316
2497	0075pro	acetone	H6C3O1	[g]	0	2	4	2	xylene	-3.26	abs	2.3879	1.4995	0	0.16	41.38	0.5625	0	0.0256	73.178	26.503	49.331	20.806	0	0	0	0	0	0	0	0	24.984	0	0	16.063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124.665
2498	0076but	2-butanone	H8C4O1	[g]	0	2	4	2	xylene	-4.23	abs	2.3879	1.4995	0	0.16	41.38	0.5625	0	0.0256	96.603	29.05	65.096	24.549	0	0	0	0	0	0	0	0	22.451	0	0	14.418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148.104
2499	0078pen	2-pentanone	H10C5O1	[g]	0	2	4	2	xylene	-4.87	abs	2.3879	1.4995	0	0.16	41.38	0.5625	0	0.0256	118.63	31.561	79.9	27.404	0	0	0	0	0	0	0	0	22.404	0	0	14.383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172.595
2500	0080hex	2-hexanone	H12C6O1	[g]	0	2	4	2	xylene	-5.49	abs	2.3879	1.4995	0	0.16	41.38	0.5625	0	0.0256	140.285	34.231	94.453	30.67	0	0	0	0	0	0	0	0	22.418	0	0	14.397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196.934
2501	0081dim	"3,3-dimethylbutanone"	H12C6O1	[g]	0	2	4	2	xylene	-4.91	abs	2.3879	1.4995	0	0.16	41.38	0.5625	0	0.0256	128.508	32.389	86.601	22.495	0	0	0	0	0	0	0	0	21.996	0	0	14.105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182.894
2502	0082hep	2-heptanone	H14C7O1	[g]	0	2	4	2	xylene	-6.15	abs	2.3879	1.4995	0	0.16	41.38	0.5625	0	0.0256	162.007	36.9	109.054	33.96	0	0	0	0	0	0	0	0	22.416	0	0	14.388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221.323
2503	0086eth	aceticacid	H4C2O2	[g]	0	2	5	0	xylene	-4.08	abs	2.3879	1.4995	0	0.16	41.38	0.5625	0	0.0256	50.326	18.311	25.273	11.467	0	0	0	0	0	0	0	0	43.233	9.17	0	21.68	8.338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111.87
2504	0087pro	propanoicacid	H6C3O2	[g]	0	2	5	0	xylene	-4.72	abs	2.3879	1.4995	0	0.16	41.38	0.5625	0	0.0256	74.142	20.699	41.287	15.316	0	0	0	0	0	0	0	0	40.789	9.179	0	20.114	7.933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135.63
2505	0088but	butanoicacid	H8C4O2	[g]	0	2	5	0	xylene	-5.3	abs	2.3879	1.4995	0	0.16	41.38	0.5625	0	0.0256	96.172	23.176	56.103	18.152	0	0	0	0	0	0	0	0	40.743	9.17	0	20.084	7.915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160.091
2506	0089pen	pentanoicacid	H10C5O2	[g]	0	2	5	0	xylene	-5.71	abs	2.3879	1.4995	0	0.16	41.38	0.5625	0	0.0256	117.904	25.808	70.707	21.385	0	0	0	0	0	0	0	0	40.759	9.17	0	20.066	7.915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184.471
2507	0090hex	hexanoicacid	H12C6O2	[g]	0	2	5	0	xylene	-6.67	abs	2.3879	1.4995	0	0.16	41.38	0.5625	0	0.0256	139.578	28.494	85.277	24.684	0	0	0	0	0	0	0	0	40.756	9.169	0	20.059	7.914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208.827
2508	0093met	methylacetate	H6C3O2	[g]	0	2	6	0	xylene	-3.7	abs	2.3879	1.4995	0	0.16	41.38	0.5625	0	0.0256	73.933	27.914	49.895	10.989	0	0	0	0	0	0	0	0	34.918	0	0	18.545	7.641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136.765
2509	0094met	methylpropanoate	H8C4O2	[g]	0	2	6	0	xylene	-4.2	abs	2.3879	1.4995	0	0.16	41.38	0.5625	0	0.0256	97.741	30.312	65.908	14.853	0	0	0	0	0	0	0	0	32.44	0	0	16.99	7.246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160.493
2510	0095eth	ethylacetate	H8C4O2	[g]	0	2	6	0	xylene	-4.26	abs	2.3879	1.4995	0	0.16	41.38	0.5625	0	0.0256	98.436	31.008	66.383	19.33	0	0	0	0	0	0	0	0	33.161	0	0	17.991	7.611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162.605
2511	0097pro	propylacetate	H10C5O2	[g]	0	2	6	0	xylene	-4.87	abs	2.3879	1.4995	0	0.16	41.38	0.5625	0	0.0256	120.565	33.366	81.258	23.078	0	0	0	0	0	0	0	0	33.124	0	0	17.99	7.617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187.055
2512	0098met	methylpentanoate	H12C6O2	[g]	0	2	6	0	xylene	-5.61	abs	2.3879	1.4995	0	0.16	41.38	0.5625	0	0.0256	141.485	35.435	95.312	20.929	0	0	0	0	0	0	0	0	32.404	0	0	16.935	7.233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209.323
2513	0099but	butylacetate	H12C6O2	[g]	0	2	6	0	xylene	-5.4	abs	2.3879	1.4995	0	0.16	41.38	0.5625	0	0.0256	142.384	35.988	95.928	26.258	0	0	0	0	0	0	0	0	33.112	0	0	17.986	7.617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211.484
2514	0100met	methylhexanoate	H14C7O2	[g]	0	2	6	0	xylene	-6.26	abs	2.3879	1.4995	0	0.16	41.38	0.5625	0	0.0256	163.165	38.119	109.887	24.226	0	0	0	0	0	0	0	0	32.401	0	0	16.932	7.232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233.686
2515	0101pen	pentylacetate	H14C7O2	[g]	0	2	6	0	xylene	-6.19	abs	2.3879	1.4995	0	0.16	41.38	0.5625	0	0.0256	164.048	38.675	110.491	29.56	0	0	0	0	0	0	0	0	33.112	0	0	17.988	7.617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235.834
2516	0103eth	ethylamine	H7C2N1	[g]	0	3	1	0	xylene	-3.01	abs	2.3879	1.4995	0	0.16	41.38	0.5625	0	0.0256	89.43	14.194	42.357	8.715	0	11.88	18.548	0	2.003	38.556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115.505
2517	0104dim	dimethylamine	H7C2N1	[g]	0	3	1	0	xylene	-3.36	abs	2.3879	1.4995	0	0.16	41.38	0.5625	0	0.0256	87.404	19.36	50.035	0	0	8.369	9.117	0	8.1	72.607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115.134
